idna_subject,checker_type,destination,tested_at
45.135.120.47,AVAILABILITY,origin.list,2023-06-09 07:06:05.501027
45.135.120.4,AVAILABILITY,origin.list,2023-06-09 07:06:05.676402
45.135.120.50,AVAILABILITY,origin.list,2023-06-09 07:06:05.731939
45.135.120.49,AVAILABILITY,origin.list,2023-06-09 07:06:06.510481
45.135.120.41,AVAILABILITY,origin.list,2023-06-09 07:06:06.694330
45.135.120.22,AVAILABILITY,origin.list,2023-06-09 07:06:06.829484
45.135.120.61,AVAILABILITY,origin.list,2023-06-09 07:06:07.878425
45.87.118.242,AVAILABILITY,origin.list,2023-06-09 07:06:08.431728
45.135.120.40,AVAILABILITY,origin.list,2023-06-09 07:06:08.948854
43.225.136.135,AVAILABILITY,origin.list,2023-06-09 07:06:09.463164
45.135.120.55,AVAILABILITY,origin.list,2023-06-09 07:06:10.019757
45.135.120.45,AVAILABILITY,origin.list,2023-06-09 07:06:10.531698
45.135.120.69,AVAILABILITY,origin.list,2023-06-09 07:06:11.138477
45.135.120.57,AVAILABILITY,origin.list,2023-06-09 07:06:11.602865
45.135.120.6,AVAILABILITY,origin.list,2023-06-09 07:06:12.272079
45.135.120.53,AVAILABILITY,origin.list,2023-06-09 07:06:13.286009
45.135.120.52,AVAILABILITY,origin.list,2023-06-09 07:06:14.375978
43.225.136.160,AVAILABILITY,origin.list,2023-06-09 07:06:15.011325
45.135.120.70,AVAILABILITY,origin.list,2023-06-09 07:06:15.414668
45.135.120.27,AVAILABILITY,origin.list,2023-06-09 07:06:16.556114
43.225.136.165,AVAILABILITY,origin.list,2023-06-09 07:06:16.931057
45.135.120.65,AVAILABILITY,origin.list,2023-06-09 07:06:17.943700
45.87.118.243,AVAILABILITY,origin.list,2023-06-09 07:06:18.300610
45.135.120.64,AVAILABILITY,origin.list,2023-06-09 07:06:18.979583
43.225.136.169,AVAILABILITY,origin.list,2023-06-09 07:06:19.031095
45.135.120.36,AVAILABILITY,origin.list,2023-06-09 07:06:19.302785
45.135.120.72,AVAILABILITY,origin.list,2023-06-09 07:06:20.090891
45.135.120.66,AVAILABILITY,origin.list,2023-06-09 07:06:20.124183
45.135.120.71,AVAILABILITY,origin.list,2023-06-09 07:06:21.099034
45.135.120.77,AVAILABILITY,origin.list,2023-06-09 07:06:21.202021
118.107.254.146,AVAILABILITY,origin.list,2023-06-09 07:06:21.453257
43.225.136.173,AVAILABILITY,origin.list,2023-06-09 07:06:22.086863
45.135.120.76,AVAILABILITY,origin.list,2023-06-09 07:06:22.138923
45.135.120.7,AVAILABILITY,origin.list,2023-06-09 07:06:22.290807
8.210.100.142,AVAILABILITY,origin.list,2023-06-09 07:06:22.843041
45.135.120.86,AVAILABILITY,origin.list,2023-06-09 07:06:23.200920
45.135.120.62,AVAILABILITY,origin.list,2023-06-09 07:06:23.235898
45.135.120.83,AVAILABILITY,origin.list,2023-06-09 07:06:23.375879
45.135.121.1,AVAILABILITY,origin.list,2023-06-09 07:06:23.846873
45.135.120.74,AVAILABILITY,origin.list,2023-06-09 07:06:24.299743
45.135.120.80,AVAILABILITY,origin.list,2023-06-09 07:06:24.311708
45.135.120.75,AVAILABILITY,origin.list,2023-06-09 07:06:24.478016
45.135.120.60,AVAILABILITY,origin.list,2023-06-09 07:06:24.918558
45.135.121.10,AVAILABILITY,origin.list,2023-06-09 07:06:25.472934
45.135.120.73,AVAILABILITY,origin.list,2023-06-09 07:06:25.476215
182.23.209.111,AVAILABILITY,origin.list,2023-06-09 07:06:25.585273
45.135.120.85,AVAILABILITY,origin.list,2023-06-09 07:06:25.601181
45.135.120.81,AVAILABILITY,origin.list,2023-06-09 07:06:25.968405
45.135.120.56,AVAILABILITY,origin.list,2023-06-09 07:06:26.585208
45.135.120.78,AVAILABILITY,origin.list,2023-06-09 07:06:26.593153
45.135.121.104,AVAILABILITY,origin.list,2023-06-09 07:06:26.703693
45.135.120.90,AVAILABILITY,origin.list,2023-06-09 07:06:26.725444
45.135.120.59,AVAILABILITY,origin.list,2023-06-09 07:06:27.097060
45.135.121.102,AVAILABILITY,origin.list,2023-06-09 07:06:27.664092
45.135.121.106,AVAILABILITY,origin.list,2023-06-09 07:06:27.712218
45.135.120.87,AVAILABILITY,origin.list,2023-06-09 07:06:27.773331
45.135.120.82,AVAILABILITY,origin.list,2023-06-09 07:06:28.171654
45.135.120.79,AVAILABILITY,origin.list,2023-06-09 07:06:28.825411
45.135.120.84,AVAILABILITY,origin.list,2023-06-09 07:06:28.829020
45.135.121.107,AVAILABILITY,origin.list,2023-06-09 07:06:28.861022
45.135.120.91,AVAILABILITY,origin.list,2023-06-09 07:06:29.175121
45.135.120.89,AVAILABILITY,origin.list,2023-06-09 07:06:29.900346
45.135.121.101,AVAILABILITY,origin.list,2023-06-09 07:06:29.970016
45.135.121.13,AVAILABILITY,origin.list,2023-06-09 07:06:30.015367
45.135.121.165,AVAILABILITY,origin.list,2023-06-09 07:06:30.260017
45.135.121.103,AVAILABILITY,origin.list,2023-06-09 07:06:30.966226
45.135.121.27,AVAILABILITY,origin.list,2023-06-09 07:06:31.110607
45.135.121.36,AVAILABILITY,origin.list,2023-06-09 07:06:31.138259
45.135.120.88,AVAILABILITY,origin.list,2023-06-09 07:06:31.344558
45.135.120.98,AVAILABILITY,origin.list,2023-06-09 07:06:32.025279
45.135.121.33,AVAILABILITY,origin.list,2023-06-09 07:06:32.230224
45.135.121.243,AVAILABILITY,origin.list,2023-06-09 07:06:32.250317
45.135.120.93,AVAILABILITY,origin.list,2023-06-09 07:06:32.370654
45.135.121.53,AVAILABILITY,origin.list,2023-06-09 07:06:33.064661
45.135.121.41,AVAILABILITY,origin.list,2023-06-09 07:06:33.327190
45.135.120.8,AVAILABILITY,origin.list,2023-06-09 07:06:33.357960
45.135.121.60,AVAILABILITY,origin.list,2023-06-09 07:06:33.373714
45.135.121.56,AVAILABILITY,origin.list,2023-06-09 07:06:34.075776
45.135.121.67,AVAILABILITY,origin.list,2023-06-09 07:06:34.446930
45.135.121.105,AVAILABILITY,origin.list,2023-06-09 07:06:34.495438
45.135.120.96,AVAILABILITY,origin.list,2023-06-09 07:06:34.520873
45.135.120.92,AVAILABILITY,origin.list,2023-06-09 07:06:35.155520
45.135.121.57,AVAILABILITY,origin.list,2023-06-09 07:06:35.554675
45.135.121.133,AVAILABILITY,origin.list,2023-06-09 07:06:36.607457
198.16.35.45,AVAILABILITY,origin.list,2023-06-09 07:06:37.098377
43.225.136.174,AVAILABILITY,origin.list,2023-06-09 07:06:37.242863
198.16.35.46,AVAILABILITY,origin.list,2023-06-09 07:06:37.507550
45.135.121.83,AVAILABILITY,origin.list,2023-06-09 07:06:37.682951
45.135.121.62,AVAILABILITY,origin.list,2023-06-09 07:06:38.157928
45.135.121.95,AVAILABILITY,origin.list,2023-06-09 07:06:38.351592
45.135.121.68,AVAILABILITY,origin.list,2023-06-09 07:06:38.541688
45.135.121.9,AVAILABILITY,origin.list,2023-06-09 07:06:38.767766
45.135.122.110,AVAILABILITY,origin.list,2023-06-09 07:06:39.183336
45.135.121.96,AVAILABILITY,origin.list,2023-06-09 07:06:39.419274
45.135.122.112,AVAILABILITY,origin.list,2023-06-09 07:06:39.595154
45.135.122.125,AVAILABILITY,origin.list,2023-06-09 07:06:39.879850
45.135.121.94,AVAILABILITY,origin.list,2023-06-09 07:06:40.250628
45.135.120.63,AVAILABILITY,origin.list,2023-06-09 07:06:40.513040
45.135.122.10,AVAILABILITY,origin.list,2023-06-09 07:06:40.654225
45.135.122.115,AVAILABILITY,origin.list,2023-06-09 07:06:41.354129
45.135.122.114,AVAILABILITY,origin.list,2023-06-09 07:06:41.595347
45.135.121.97,AVAILABILITY,origin.list,2023-06-09 07:06:41.722833
216.83.54.163,AVAILABILITY,origin.list,2023-06-09 07:06:42.266195
45.135.121.92,AVAILABILITY,origin.list,2023-06-09 07:06:42.378723
45.135.122.141,AVAILABILITY,origin.list,2023-06-09 07:06:42.663036
45.135.122.127,AVAILABILITY,origin.list,2023-06-09 07:06:42.863754
45.135.122.116,AVAILABILITY,origin.list,2023-06-09 07:06:43.347184
45.135.120.95,AVAILABILITY,origin.list,2023-06-09 07:06:43.473296
45.135.122.161,AVAILABILITY,origin.list,2023-06-09 07:06:43.772795
45.135.122.140,AVAILABILITY,origin.list,2023-06-09 07:06:43.929663
45.135.122.13,AVAILABILITY,origin.list,2023-06-09 07:06:44.403809
45.135.122.162,AVAILABILITY,origin.list,2023-06-09 07:06:44.547452
45.135.122.142,AVAILABILITY,origin.list,2023-06-09 07:06:44.859824
45.135.122.153,AVAILABILITY,origin.list,2023-06-09 07:06:44.986343
45.135.122.156,AVAILABILITY,origin.list,2023-06-09 07:06:45.536749
43.225.136.214,AVAILABILITY,origin.list,2023-06-09 07:06:45.633292
45.135.122.166,AVAILABILITY,origin.list,2023-06-09 07:06:45.996654
45.135.122.113,AVAILABILITY,origin.list,2023-06-09 07:06:46.054618
216.83.54.188,AVAILABILITY,origin.list,2023-06-09 07:06:46.373700
45.135.122.168,AVAILABILITY,origin.list,2023-06-09 07:06:46.649075
45.135.122.160,AVAILABILITY,origin.list,2023-06-09 07:06:46.657429
45.135.122.164,AVAILABILITY,origin.list,2023-06-09 07:06:47.093939
45.135.122.12,AVAILABILITY,origin.list,2023-06-09 07:06:47.109473
45.135.122.15,AVAILABILITY,origin.list,2023-06-09 07:06:47.469547
45.135.122.16,AVAILABILITY,origin.list,2023-06-09 07:06:47.750052
45.135.120.99,AVAILABILITY,origin.list,2023-06-09 07:06:47.772990
45.135.122.177,AVAILABILITY,origin.list,2023-06-09 07:06:48.155076
45.135.122.17,AVAILABILITY,origin.list,2023-06-09 07:06:48.223702
45.135.122.175,AVAILABILITY,origin.list,2023-06-09 07:06:48.540191
45.135.122.19,AVAILABILITY,origin.list,2023-06-09 07:06:48.820855
45.135.122.176,AVAILABILITY,origin.list,2023-06-09 07:06:48.859136
45.135.122.178,AVAILABILITY,origin.list,2023-06-09 07:06:49.170797
45.135.122.191,AVAILABILITY,origin.list,2023-06-09 07:06:49.239767
45.135.122.170,AVAILABILITY,origin.list,2023-06-09 07:06:49.667273
45.135.122.195,AVAILABILITY,origin.list,2023-06-09 07:06:49.871358
45.135.122.18,AVAILABILITY,origin.list,2023-06-09 07:06:49.895412
45.135.122.184,AVAILABILITY,origin.list,2023-06-09 07:06:50.246426
45.135.120.97,AVAILABILITY,origin.list,2023-06-09 07:06:50.309709
45.135.122.193,AVAILABILITY,origin.list,2023-06-09 07:06:50.677355
45.135.122.198,AVAILABILITY,origin.list,2023-06-09 07:06:50.949425
45.135.122.189,AVAILABILITY,origin.list,2023-06-09 07:06:51.010908
45.135.122.165,AVAILABILITY,origin.list,2023-06-09 07:06:51.327970
45.135.122.196,AVAILABILITY,origin.list,2023-06-09 07:06:51.753070
45.135.122.202,AVAILABILITY,origin.list,2023-06-09 07:06:52.064307
45.135.122.21,AVAILABILITY,origin.list,2023-06-09 07:06:52.108962
45.135.122.213,AVAILABILITY,origin.list,2023-06-09 07:06:52.428396
45.135.122.201,AVAILABILITY,origin.list,2023-06-09 07:06:52.891679
45.135.122.203,AVAILABILITY,origin.list,2023-06-09 07:06:53.224800
45.135.122.219,AVAILABILITY,origin.list,2023-06-09 07:06:53.531183
45.135.122.221,AVAILABILITY,origin.list,2023-06-09 07:06:54.039719
45.135.122.226,AVAILABILITY,origin.list,2023-06-09 07:06:54.296635
45.135.122.206,AVAILABILITY,origin.list,2023-06-09 07:06:54.597247
45.135.122.216,AVAILABILITY,origin.list,2023-06-09 07:06:55.095317
45.135.122.20,AVAILABILITY,origin.list,2023-06-09 07:06:55.635574
45.135.122.224,AVAILABILITY,origin.list,2023-06-09 07:06:56.099638
45.135.122.228,AVAILABILITY,origin.list,2023-06-09 07:06:56.767124
45.135.122.22,AVAILABILITY,origin.list,2023-06-09 07:06:57.869674
45.135.122.215,AVAILABILITY,origin.list,2023-06-09 07:06:58.886535
45.135.122.236,AVAILABILITY,origin.list,2023-06-09 07:06:59.913390
43.225.136.201,AVAILABILITY,origin.list,2023-06-09 07:07:00.774947
45.135.122.23,AVAILABILITY,origin.list,2023-06-09 07:07:00.918285
45.135.122.220,AVAILABILITY,origin.list,2023-06-09 07:07:01.857517
45.135.122.227,AVAILABILITY,origin.list,2023-06-09 07:07:01.965207
43.225.136.179,AVAILABILITY,origin.list,2023-06-09 07:07:02.548274
45.135.122.27,AVAILABILITY,origin.list,2023-06-09 07:07:02.898534
45.135.122.214,AVAILABILITY,origin.list,2023-06-09 07:07:03.049595
45.135.122.225,AVAILABILITY,origin.list,2023-06-09 07:07:03.627158
45.135.122.34,AVAILABILITY,origin.list,2023-06-09 07:07:03.941802
45.135.122.56,AVAILABILITY,origin.list,2023-06-09 07:07:04.081549
45.135.122.26,AVAILABILITY,origin.list,2023-06-09 07:07:04.692256
43.225.136.219,AVAILABILITY,origin.list,2023-06-09 07:07:04.748330
45.135.122.239,AVAILABILITY,origin.list,2023-06-09 07:07:05.008011
45.135.122.232,AVAILABILITY,origin.list,2023-06-09 07:07:05.181993
45.135.122.37,AVAILABILITY,origin.list,2023-06-09 07:07:05.819413
45.135.122.9,AVAILABILITY,origin.list,2023-06-09 07:07:06.060932
45.135.122.238,AVAILABILITY,origin.list,2023-06-09 07:07:06.236830
43.225.136.221,AVAILABILITY,origin.list,2023-06-09 07:07:06.561429
45.135.122.36,AVAILABILITY,origin.list,2023-06-09 07:07:06.841411
45.135.122.25,AVAILABILITY,origin.list,2023-06-09 07:07:07.094201
45.135.123.108,AVAILABILITY,origin.list,2023-06-09 07:07:07.258608
45.135.123.104,AVAILABILITY,origin.list,2023-06-09 07:07:07.597323
45.135.123.102,AVAILABILITY,origin.list,2023-06-09 07:07:07.941461
45.135.123.115,AVAILABILITY,origin.list,2023-06-09 07:07:08.133516
45.135.122.4,AVAILABILITY,origin.list,2023-06-09 07:07:08.310503
45.135.123.111,AVAILABILITY,origin.list,2023-06-09 07:07:08.672075
45.135.123.117,AVAILABILITY,origin.list,2023-06-09 07:07:09.004132
45.135.123.10,AVAILABILITY,origin.list,2023-06-09 07:07:09.206751
45.135.122.33,AVAILABILITY,origin.list,2023-06-09 07:07:09.306230
45.135.123.110,AVAILABILITY,origin.list,2023-06-09 07:07:09.686529
45.135.123.109,AVAILABILITY,origin.list,2023-06-09 07:07:10.056183
45.135.123.112,AVAILABILITY,origin.list,2023-06-09 07:07:10.278643
45.135.123.105,AVAILABILITY,origin.list,2023-06-09 07:07:10.424367
45.135.123.106,AVAILABILITY,origin.list,2023-06-09 07:07:10.754893
45.135.123.101,AVAILABILITY,origin.list,2023-06-09 07:07:11.126066
45.135.122.39,AVAILABILITY,origin.list,2023-06-09 07:07:11.340340
45.135.123.103,AVAILABILITY,origin.list,2023-06-09 07:07:11.466376
45.135.123.124,AVAILABILITY,origin.list,2023-06-09 07:07:11.779398
45.135.123.125,AVAILABILITY,origin.list,2023-06-09 07:07:12.160643
45.135.123.121,AVAILABILITY,origin.list,2023-06-09 07:07:12.411777
45.135.123.120,AVAILABILITY,origin.list,2023-06-09 07:07:12.511850
45.135.120.9,AVAILABILITY,origin.list,2023-06-09 07:07:12.870128
45.135.123.100,AVAILABILITY,origin.list,2023-06-09 07:07:13.197689
45.135.123.116,AVAILABILITY,origin.list,2023-06-09 07:07:13.424105
45.135.123.140,AVAILABILITY,origin.list,2023-06-09 07:07:13.585213
45.135.123.122,AVAILABILITY,origin.list,2023-06-09 07:07:13.873214
45.135.123.123,AVAILABILITY,origin.list,2023-06-09 07:07:14.298129
45.135.123.113,AVAILABILITY,origin.list,2023-06-09 07:07:14.506460
45.135.123.131,AVAILABILITY,origin.list,2023-06-09 07:07:14.639663
45.135.123.130,AVAILABILITY,origin.list,2023-06-09 07:07:14.924890
43.225.136.222,AVAILABILITY,origin.list,2023-06-09 07:07:15.178946
45.135.123.136,AVAILABILITY,origin.list,2023-06-09 07:07:15.386467
45.135.123.127,AVAILABILITY,origin.list,2023-06-09 07:07:15.575102
45.135.123.126,AVAILABILITY,origin.list,2023-06-09 07:07:15.715307
45.135.123.128,AVAILABILITY,origin.list,2023-06-09 07:07:15.978001
45.135.123.15,AVAILABILITY,origin.list,2023-06-09 07:07:16.319958
45.135.123.118,AVAILABILITY,origin.list,2023-06-09 07:07:16.463408
45.135.123.139,AVAILABILITY,origin.list,2023-06-09 07:07:16.602579
45.135.123.142,AVAILABILITY,origin.list,2023-06-09 07:07:16.831994
45.135.123.129,AVAILABILITY,origin.list,2023-06-09 07:07:17.091971
45.135.123.171,AVAILABILITY,origin.list,2023-06-09 07:07:17.341549
45.135.123.132,AVAILABILITY,origin.list,2023-06-09 07:07:17.551144
45.135.123.138,AVAILABILITY,origin.list,2023-06-09 07:07:17.679274
45.135.123.146,AVAILABILITY,origin.list,2023-06-09 07:07:17.865848
45.135.123.177,AVAILABILITY,origin.list,2023-06-09 07:07:18.189770
45.135.123.137,AVAILABILITY,origin.list,2023-06-09 07:07:18.380379
45.135.123.145,AVAILABILITY,origin.list,2023-06-09 07:07:18.703660
45.135.123.141,AVAILABILITY,origin.list,2023-06-09 07:07:18.752954
45.135.123.16,AVAILABILITY,origin.list,2023-06-09 07:07:18.900320
45.135.123.144,AVAILABILITY,origin.list,2023-06-09 07:07:19.321096
45.135.123.66,AVAILABILITY,origin.list,2023-06-09 07:07:19.442628
45.150.232.112,AVAILABILITY,origin.list,2023-06-09 07:07:19.827707
45.135.123.167,AVAILABILITY,origin.list,2023-06-09 07:07:19.859361
45.135.123.143,AVAILABILITY,origin.list,2023-06-09 07:07:19.988220
45.150.232.125,AVAILABILITY,origin.list,2023-06-09 07:07:20.365646
45.150.232.12,AVAILABILITY,origin.list,2023-06-09 07:07:20.952350
45.150.232.120,AVAILABILITY,origin.list,2023-06-09 07:07:20.975750
45.135.121.206,AVAILABILITY,origin.list,2023-06-09 07:07:21.132198
45.150.232.132,AVAILABILITY,origin.list,2023-06-09 07:07:21.465143
45.150.232.133,AVAILABILITY,origin.list,2023-06-09 07:07:22.074860
45.150.232.159,AVAILABILITY,origin.list,2023-06-09 07:07:22.087277
45.150.232.134,AVAILABILITY,origin.list,2023-06-09 07:07:22.588924
45.150.232.164,AVAILABILITY,origin.list,2023-06-09 07:07:23.192959
45.150.232.15,AVAILABILITY,origin.list,2023-06-09 07:07:23.247655
198.16.35.44,AVAILABILITY,origin.list,2023-06-09 07:07:23.563853
45.150.232.171,AVAILABILITY,origin.list,2023-06-09 07:07:23.731132
45.150.232.165,AVAILABILITY,origin.list,2023-06-09 07:07:24.398821
45.150.232.167,AVAILABILITY,origin.list,2023-06-09 07:07:24.640436
45.150.232.170,AVAILABILITY,origin.list,2023-06-09 07:07:24.856588
198.16.35.43,AVAILABILITY,origin.list,2023-06-09 07:07:25.354573
45.150.232.163,AVAILABILITY,origin.list,2023-06-09 07:07:25.465514
45.150.232.179,AVAILABILITY,origin.list,2023-06-09 07:07:25.660666
45.150.232.176,AVAILABILITY,origin.list,2023-06-09 07:07:26.038357
45.150.232.197,AVAILABILITY,origin.list,2023-06-09 07:07:26.485348
45.150.232.192,AVAILABILITY,origin.list,2023-06-09 07:07:26.560194
45.150.232.196,AVAILABILITY,origin.list,2023-06-09 07:07:26.737121
45.150.232.2,AVAILABILITY,origin.list,2023-06-09 07:07:27.263744
45.150.232.198,AVAILABILITY,origin.list,2023-06-09 07:07:27.566496
45.150.232.27,AVAILABILITY,origin.list,2023-06-09 07:07:27.634508
45.150.232.227,AVAILABILITY,origin.list,2023-06-09 07:07:28.384197
45.150.232.24,AVAILABILITY,origin.list,2023-06-09 07:07:28.749275
45.150.232.236,AVAILABILITY,origin.list,2023-06-09 07:07:29.473843
45.150.232.243,AVAILABILITY,origin.list,2023-06-09 07:07:29.825976
43.225.136.228,AVAILABILITY,origin.list,2023-06-09 07:07:29.853541
45.150.232.201,AVAILABILITY,origin.list,2023-06-09 07:07:30.567474
45.150.232.33,AVAILABILITY,origin.list,2023-06-09 07:07:30.939644
45.150.232.242,AVAILABILITY,origin.list,2023-06-09 07:07:31.727571
45.150.232.32,AVAILABILITY,origin.list,2023-06-09 07:07:32.002369
45.150.232.244,AVAILABILITY,origin.list,2023-06-09 07:07:33.116471
45.150.232.35,AVAILABILITY,origin.list,2023-06-09 07:07:34.202782
45.150.232.29,AVAILABILITY,origin.list,2023-06-09 07:07:35.290456
45.150.232.28,AVAILABILITY,origin.list,2023-06-09 07:07:36.426539
43.225.136.243,AVAILABILITY,origin.list,2023-06-09 07:07:37.162967
45.150.232.37,AVAILABILITY,origin.list,2023-06-09 07:07:37.550534
43.225.136.224,AVAILABILITY,origin.list,2023-06-09 07:07:38.143609
45.150.232.39,AVAILABILITY,origin.list,2023-06-09 07:07:38.259120
45.150.232.4,AVAILABILITY,origin.list,2023-06-09 07:07:38.648422
45.150.232.42,AVAILABILITY,origin.list,2023-06-09 07:07:39.257416
45.150.232.47,AVAILABILITY,origin.list,2023-06-09 07:07:39.355537
45.150.232.41,AVAILABILITY,origin.list,2023-06-09 07:07:39.741230
43.225.136.30,AVAILABILITY,origin.list,2023-06-09 07:07:40.329745
45.150.232.49,AVAILABILITY,origin.list,2023-06-09 07:07:40.394627
45.150.232.40,AVAILABILITY,origin.list,2023-06-09 07:07:40.431952
45.150.232.36,AVAILABILITY,origin.list,2023-06-09 07:07:40.826619
45.150.232.76,AVAILABILITY,origin.list,2023-06-09 07:07:41.464580
45.150.232.48,AVAILABILITY,origin.list,2023-06-09 07:07:41.523093
45.150.232.43,AVAILABILITY,origin.list,2023-06-09 07:07:41.573245
45.150.232.81,AVAILABILITY,origin.list,2023-06-09 07:07:41.953900
43.225.136.38,AVAILABILITY,origin.list,2023-06-09 07:07:42.205518
45.150.233.86,AVAILABILITY,origin.list,2023-06-09 07:07:42.573224
45.150.234.103,AVAILABILITY,origin.list,2023-06-09 07:07:42.660629
45.150.232.92,AVAILABILITY,origin.list,2023-06-09 07:07:42.702159
45.150.234.10,AVAILABILITY,origin.list,2023-06-09 07:07:43.054711
45.150.234.106,AVAILABILITY,origin.list,2023-06-09 07:07:43.295112
45.150.234.107,AVAILABILITY,origin.list,2023-06-09 07:07:43.753554
45.150.232.5,AVAILABILITY,origin.list,2023-06-09 07:07:43.824245
45.150.234.117,AVAILABILITY,origin.list,2023-06-09 07:07:44.434287
45.150.234.115,AVAILABILITY,origin.list,2023-06-09 07:07:44.797453
45.150.234.116,AVAILABILITY,origin.list,2023-06-09 07:07:44.998995
45.150.234.108,AVAILABILITY,origin.list,2023-06-09 07:07:45.527319
45.150.234.132,AVAILABILITY,origin.list,2023-06-09 07:07:45.891239
45.150.234.131,AVAILABILITY,origin.list,2023-06-09 07:07:46.114905
45.150.234.128,AVAILABILITY,origin.list,2023-06-09 07:07:46.607975
45.150.234.130,AVAILABILITY,origin.list,2023-06-09 07:07:46.975503
45.150.234.124,AVAILABILITY,origin.list,2023-06-09 07:07:47.237272
45.150.234.134,AVAILABILITY,origin.list,2023-06-09 07:07:47.680941
45.150.234.138,AVAILABILITY,origin.list,2023-06-09 07:07:48.089888
45.150.234.136,AVAILABILITY,origin.list,2023-06-09 07:07:48.296276
45.150.234.135,AVAILABILITY,origin.list,2023-06-09 07:07:48.732272
45.150.234.139,AVAILABILITY,origin.list,2023-06-09 07:07:49.217554
45.150.234.140,AVAILABILITY,origin.list,2023-06-09 07:07:49.404171
45.150.234.144,AVAILABILITY,origin.list,2023-06-09 07:07:49.786385
45.150.234.146,AVAILABILITY,origin.list,2023-06-09 07:07:50.370960
45.150.234.14,AVAILABILITY,origin.list,2023-06-09 07:07:50.498567
45.150.234.145,AVAILABILITY,origin.list,2023-06-09 07:07:50.853835
45.150.234.141,AVAILABILITY,origin.list,2023-06-09 07:07:51.438676
45.150.234.133,AVAILABILITY,origin.list,2023-06-09 07:07:51.936137
43.225.136.41,AVAILABILITY,origin.list,2023-06-09 07:07:53.124967
43.225.136.50,AVAILABILITY,origin.list,2023-06-09 07:07:53.561043
45.150.234.143,AVAILABILITY,origin.list,2023-06-09 07:07:54.256928
45.150.234.155,AVAILABILITY,origin.list,2023-06-09 07:07:54.673640
45.150.234.149,AVAILABILITY,origin.list,2023-06-09 07:07:55.283094
216.118.240.19,AVAILABILITY,origin.list,2023-06-09 07:07:55.537754
45.150.234.152,AVAILABILITY,origin.list,2023-06-09 07:07:55.811768
45.150.234.150,AVAILABILITY,origin.list,2023-06-09 07:07:56.407727
216.118.240.20,AVAILABILITY,origin.list,2023-06-09 07:07:56.457599
45.150.234.161,AVAILABILITY,origin.list,2023-06-09 07:07:56.632924
45.150.234.147,AVAILABILITY,origin.list,2023-06-09 07:07:56.952423
45.150.234.156,AVAILABILITY,origin.list,2023-06-09 07:07:57.564879
45.150.234.15,AVAILABILITY,origin.list,2023-06-09 07:07:57.570328
45.150.234.154,AVAILABILITY,origin.list,2023-06-09 07:07:57.657560
45.150.234.162,AVAILABILITY,origin.list,2023-06-09 07:07:58.050387
45.150.234.158,AVAILABILITY,origin.list,2023-06-09 07:07:58.705656
45.150.234.163,AVAILABILITY,origin.list,2023-06-09 07:07:58.733386
45.150.234.16,AVAILABILITY,origin.list,2023-06-09 07:07:58.777095
45.150.234.17,AVAILABILITY,origin.list,2023-06-09 07:07:59.117756
45.150.234.165,AVAILABILITY,origin.list,2023-06-09 07:07:59.786802
45.150.234.18,AVAILABILITY,origin.list,2023-06-09 07:07:59.834368
45.150.234.180,AVAILABILITY,origin.list,2023-06-09 07:07:59.852705
45.150.234.172,AVAILABILITY,origin.list,2023-06-09 07:08:00.886491
45.150.234.186,AVAILABILITY,origin.list,2023-06-09 07:08:00.956244
45.150.234.185,AVAILABILITY,origin.list,2023-06-09 07:08:01.041893
43.225.136.65,AVAILABILITY,origin.list,2023-06-09 07:08:01.902988
45.150.234.183,AVAILABILITY,origin.list,2023-06-09 07:08:01.993374
45.150.234.184,AVAILABILITY,origin.list,2023-06-09 07:08:02.009689
45.150.234.174,AVAILABILITY,origin.list,2023-06-09 07:08:02.136689
45.150.234.171,AVAILABILITY,origin.list,2023-06-09 07:08:02.997946
45.150.234.192,AVAILABILITY,origin.list,2023-06-09 07:08:03.163964
45.150.234.188,AVAILABILITY,origin.list,2023-06-09 07:08:03.206443
45.150.234.187,AVAILABILITY,origin.list,2023-06-09 07:08:03.277430
45.150.234.195,AVAILABILITY,origin.list,2023-06-09 07:08:04.044878
45.150.234.190,AVAILABILITY,origin.list,2023-06-09 07:08:04.311437
45.150.234.207,AVAILABILITY,origin.list,2023-06-09 07:08:04.312112
45.150.234.19,AVAILABILITY,origin.list,2023-06-09 07:08:04.448586
45.150.234.209,AVAILABILITY,origin.list,2023-06-09 07:08:05.154898
45.150.234.205,AVAILABILITY,origin.list,2023-06-09 07:08:05.490184
45.150.234.194,AVAILABILITY,origin.list,2023-06-09 07:08:05.543233
45.150.234.206,AVAILABILITY,origin.list,2023-06-09 07:08:05.598035
45.150.234.227,AVAILABILITY,origin.list,2023-06-09 07:08:06.189462
45.150.234.217,AVAILABILITY,origin.list,2023-06-09 07:08:06.641063
45.150.234.226,AVAILABILITY,origin.list,2023-06-09 07:08:06.670686
45.150.234.216,AVAILABILITY,origin.list,2023-06-09 07:08:06.693673
45.150.234.218,AVAILABILITY,origin.list,2023-06-09 07:08:07.247957
45.150.234.208,AVAILABILITY,origin.list,2023-06-09 07:08:07.707536
45.150.234.221,AVAILABILITY,origin.list,2023-06-09 07:08:07.850505
45.150.234.220,AVAILABILITY,origin.list,2023-06-09 07:08:07.860893
45.150.234.224,AVAILABILITY,origin.list,2023-06-09 07:08:08.430616
45.150.234.235,AVAILABILITY,origin.list,2023-06-09 07:08:08.812532
